Date,FR0010567032 ISIN,FR0000120404 ISIN,FR0010762740 ISIN,FR0010493510 ISIN,FR0010979377 ISIN,FR0000053076 ISIN,BE0974269012 ISIN,FR0000044752 ISIN,FR0010340141 ISIN,FR0000044612 ISIN,FR0010641449 ISIN,FR0000031122 ISIN,FR0000120073 ISIN,FR0004180537 ISIN,FR0000130007 ISIN,FR0000062804 ISIN,FR0010220475 ISIN,FR0000053837 ISIN,FR0000039216 ISIN,FR0000071946 ISIN,FR0000034639 ISIN,NL0010273694 ISIN,FR0004125920 ISIN,LU0569974404 ISIN,FR0004037125 ISIN,LU0323134006 ISIN,FR0011027143 ISIN,FR0010313833 ISIN,FR0012185536 ISIN,FR0010772426 ISIN,FR0000076952 ISIN,FR0011980077 ISIN,GB00B19RTX44 ISIN,FR0000074148 ISIN,FR0010478248 ISIN,FR0000051732 ISIN,FR0004042083 ISIN,FR0000061780 ISIN,FR0000066052 ISIN,FR0000120628 ISIN,FR0011040500 ISIN,IT0004812258 ISIN,FR0000064123 ISIN,FR0010436170 ISIN,FR0000061657 ISIN,FR0000035164 ISIN,FR0000066961 ISIN,FR0000120966 ISIN,FR0010096479 ISIN,FR0011592104 ISIN,FR0000131104 ISIN,FR0010106039 ISIN,FR0000039299 ISIN,FR0000063935 ISIN,FR0000120107 ISIN,FR0004548873 ISIN,FR0000120503 ISIN,FR0013110053 ISIN,FR0000054421 ISIN,FR0006174348 ISIN,FR0000061137 ISIN,FR0000078958 ISIN,FR0000030611 ISIN,FR0010781377 ISIN,FR0000079659 ISIN,FR0000125338 ISIN,FR0000064156 ISIN,FR0000120172 ISIN,FR0010828137 ISIN,FR0000125585 ISIN,FR0010193052 ISIN,FR0000064446 ISIN,FR0000078339 ISIN,FR0000053324 ISIN,FR0000053506 ISIN,FR0010540997 ISIN,FR0000060501 ISIN,FR0000120164 ISIN,FR0000037871 ISIN,FR0010447086 ISIN,FR0000130403 ISIN,FR0000079477 ISIN,FR0000054322 ISIN,FR0005025004 ISIN,FR0000053399 ISIN,FR0000120222 ISIN,FR0010667147 ISIN,FR0000054629 ISIN,FR0011071570 ISIN,FR0004031763 ISIN,BE0160342011 ISIN,FR0000121634 ISIN,FR0010959684 ISIN,FR0004185023 ISIN,FR0007200100 ISIN,FR0011374479 ISIN,FR0000077828 ISIN,NL0010489522 ISIN,FR0010035816 ISIN,FR0004998318 ISIN,FR0004998326 ISIN,FR0000045072 ISIN,FR0000044323 ISIN,FR0000185506 ISIN,FR0010483768 ISIN,FR0000045528 ISIN,FR0000045213 ISIN,FR0000045304 ISIN,FR0000044364 ISIN,FR0010461053 ISIN,FR0000045551 ISIN,FR0000045239 ISIN,FR0000185514 ISIN,FR0000045346 ISIN,FR0000045544 ISIN,FR0000054066 ISIN,FR0011026749 ISIN,FR0000077885 ISIN,FR0000120644 ISIN,GB0033040113 ISIN,FR0000121725 ISIN,FR0000130650 ISIN,FR0012222149 ISIN,FR0010776658 ISIN,FR0010474130 ISIN,FR0000053381 ISIN,FR0000060840 ISIN,GB0002374006 ISIN,FR0010377127 ISIN,FR0000035784 ISIN,FR0000079824 ISIN,FR0010436584 ISIN,FR0000065260 ISIN,FR0013088606 ISIN,FR0000036287 ISIN,IT0005154635 ISIN,FR0000052920 ISIN,LU0881232630 ISIN,NL0000235190 ISIN,FR0005142999 ISIN,FR0010908533 ISIN,FR0010242511 ISIN,FR0000052755 ISIN,FR0010945733 ISIN,FR0000130452 ISIN,FR0000031023 ISIN,FR0000035719 ISIN,FR0012650166 ISIN,FR0011950732 ISIN,FR0012435121 ISIN,FR0004030708 ISIN,FR0010535849 ISIN,FR0010208488 ISIN,FR0000045122 ISIN,FR0010465534 ISIN,FR0000131757 ISIN,NL0009272137 ISIN,FR0000121667 ISIN,FR0000120669 ISIN,FR0005310463 ISIN,FR0000035743 ISIN,FR0004254035 ISIN,FR0000061475 ISIN,FR0010844001 ISIN,FR0000121121 ISIN,FR0011035187 ISIN,FR0010540740 ISIN,FR0000054678 ISIN,FR0012413771 ISIN,FR0000038259 ISIN,FR0010157115 ISIN,FR0010490920 ISIN,FR0000044745 ISIN,FR0000064164 ISIN,FR0000039026 ISIN,FR0010627760 ISIN,FR0000053142 ISIN,FR0004034593 ISIN,FR0000121147 ISIN,FR0000063034 ISIN,FR0000031973 ISIN,FR0010071530 ISIN,FR0000062101 ISIN,FR0000064784 ISIN,FR0000061418 ISIN,FR0000060535 ISIN,FR0000062341 ISIN,FR0000037947 ISIN,FR0010480517 ISIN,FR0000051302 ISIN,FR0000060824 ISIN,FR0006321998 ISIN,FR0000066797 ISIN,FR0000035123 ISIN,FR0010487272 ISIN,FR0004076891 ISIN,FR0000065930 ISIN,FR0000038499 ISIN,FR0011277391 ISIN,FR0010823724 ISIN,FR0004260479 ISIN,FR0004187367 ISIN,FR0000121857 ISIN,FR0011284991 ISIN,FR0000053415 ISIN,FR0011100759 ISIN,FR0000077232 ISIN,FR0000079600 ISIN,FR0000124414 ISIN,FR0010342329 ISIN,FR0000053035 ISIN,FR0000079634 ISIN,FR0012336675 ISIN,NL0000400653 ISIN,FR0000044471 ISIN,FR0000057945 ISIN,FR0000033888 ISIN,FR0004038099 ISIN,IT0001210050 ISIN,FR0010108688 ISIN,FR0011208693 ISIN,FR0000038036 ISIN,FR0000064180 ISIN,BE0948833760 ISIN,FR0005717626 ISIN,FR0000076960 ISIN,FR0000036675 ISIN,FR0004010338 ISIN,FR0010214064 ISIN,FR0000121709 ISIN,FR0010490961 ISIN,FR0011726835 ISIN,FR0000066722 ISIN,FR0004035061 ISIN,FR0000121881 ISIN,FR0000052292 ISIN,FR0010343186 ISIN,FR0012821890 ISIN,FR0000054231 ISIN,FR0000077562 ISIN,FR0010396309 ISIN,FR0010446765 ISIN,FR0012336691 ISIN,FR0006226791 ISIN,FR0000053738 ISIN,GB0005405286 ISIN,FR0004052561 ISIN,FR0000064735 ISIN,FR0005843125 ISIN
07/01/2016,13,50,1120,902625,6,313,21475,#N/A N/A,45,#N/A N/A,28886,8480,1164,100,2730,#N/A N/A,400,#N/A N/A,1,180,250,1,100,10,50,1119221,400,48,120,1,1,500,#N/A N/A,83,1500,58,#N/A N/A,#N/A N/A,1000,45558,#N/A N/A,#N/A N/A,#N/A N/A,150,1,130,#N/A N/A,35,30,248,2070,1986,100,200,75,50,50,#N/A N/A,#N/A N/A,400,#N/A N/A,#N/A N/A,224,1,2,198,15,2239,5,490,#N/A N/A,8958,#N/A N/A,18,140,#N/A N/A,#N/A N/A,#N/A N/A,1,198,60,230,#N/A N/A,#N/A N/A,1108,125,#N/A N/A,13716,651,34,20,#N/A N/A,81,26,59,300,2,2000,829,45,#N/A N/A,1495,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,334,20,3733,2000,3,200,4,3588,#N/A N/A,30,#N/A N/A,4553,#N/A N/A,#N/A N/A,#N/A N/A,1750,10,6580,132,#N/A N/A,50,9,346283,1,1200,820,3837,46,130,#N/A N/A,700,100,53,4990,5552,132000,7814,96,#N/A N/A,143,#N/A N/A,687,105,12,#N/A N/A,40,10,#N/A N/A,16,80,3000,38,#N/A N/A,50,2941,1306,1272,15,64,#N/A N/A,200,#N/A N/A,200,35,1000,1000,#N/A N/A,14,1,1,100,11,23604,203,7692,40,168,341,300,#N/A N/A,500,#N/A N/A,80,528,#N/A N/A,1092,100,2500,66,#N/A N/A,49,1000,#N/A N/A,308526,285,#N/A N/A,#N/A N/A,30,1400,125,37,#N/A N/A,264,220000,1,#N/A N/A,10,332,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,65,1,21,1300,#N/A N/A,200,22,268,200,#N/A N/A,3882,#N/A N/A,312218,7,2,27,96075,#N/A N/A,1,5
06/01/2016,53,50,1120,47900,6,55,21475,#N/A N/A,45,#N/A N/A,78218,1700,758,110,23818,#N/A N/A,3890,#N/A N/A,6,20,250,1,100,20,50,895613,400,48,120,1,1,500,#N/A N/A,83,1500,4,#N/A N/A,#N/A N/A,1000,17896,#N/A N/A,#N/A N/A,#N/A N/A,150,4,130,#N/A N/A,13,20,248,239,1986,1830,26,75,50,70,#N/A N/A,#N/A N/A,400,#N/A N/A,#N/A N/A,224,1,2,4,15,1370,5,32,#N/A N/A,10154,#N/A N/A,18,140,#N/A N/A,#N/A N/A,#N/A N/A,1,198,5,230,#N/A N/A,#N/A N/A,169,125,#N/A N/A,16862,311,34,260,#N/A N/A,81,26,59,300,2,3211,199,45,#N/A N/A,1495,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,941,20,470,2000,3,200,4,3588,#N/A N/A,30,#N/A N/A,835,#N/A N/A,#N/A N/A,#N/A N/A,1750,25,5430,1280,#N/A N/A,50,9,202377,1,100,400,3837,46,130,#N/A N/A,500,100,53,4990,1932,132000,601,96,#N/A N/A,143,#N/A N/A,145,33,12,#N/A N/A,40,10,#N/A N/A,16,80,3000,38,#N/A N/A,150,2941,1306,1272,15,64,#N/A N/A,200,#N/A N/A,31,35,1000,1000,#N/A N/A,14,1,1,700,11,23604,203,7692,40,168,1,300,#N/A N/A,500,#N/A N/A,23200,528,#N/A N/A,1092,100,2500,66,#N/A N/A,49,1000,#N/A N/A,217006,4139,#N/A N/A,#N/A N/A,966,381,125,80,#N/A N/A,1,220000,51,#N/A N/A,1,332,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,77,102,21,1300,#N/A N/A,200,31,268,200,#N/A N/A,1402,#N/A N/A,620419,7,2,27,100171,#N/A N/A,1,5
05/01/2016,53,57,1120,28400,6,1,21475,#N/A N/A,45,#N/A N/A,24951,8150,585,110,24681,#N/A N/A,6140,#N/A N/A,11,20,250,1,100,20,50,540903,400,15,120,1,1,500,#N/A N/A,450,6000,4,#N/A N/A,#N/A N/A,1000,29580,#N/A N/A,#N/A N/A,#N/A N/A,150,4,130,#N/A N/A,20,20,248,1310,1986,1830,743,16,50,70,#N/A N/A,#N/A N/A,25,#N/A N/A,#N/A N/A,224,1,2,688,5,1081,5,20,#N/A N/A,4367,#N/A N/A,18,140,#N/A N/A,#N/A N/A,#N/A N/A,1,198,130,230,#N/A N/A,#N/A N/A,178,125,#N/A N/A,37748,267,34,561,#N/A N/A,81,26,59,300,2,600,125,45,#N/A N/A,36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,225,20,1762,2000,3,120,4,3588,#N/A N/A,30,#N/A N/A,640,#N/A N/A,#N/A N/A,#N/A N/A,1750,19,8000,660,#N/A N/A,50,9,247119,1,100,480,3837,46,130,#N/A N/A,500,100,53,4990,100,132000,6236,96,#N/A N/A,143,#N/A N/A,785,160,#N/A N/A,#N/A N/A,40,10,#N/A N/A,16,80,112,38,#N/A N/A,150,2941,1306,88,219,64,#N/A N/A,200,#N/A N/A,31,35,1000,27541,#N/A N/A,14,1,1,350,11,23604,203,14,40,168,251,300,#N/A N/A,500,#N/A N/A,26100,528,#N/A N/A,830,#N/A N/A,2500,66,#N/A N/A,49,2000,#N/A N/A,386607,1696,#N/A N/A,#N/A N/A,700,381,75,15,#N/A N/A,1,220000,1,#N/A N/A,1,100,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,18,296,21,1300,#N/A N/A,200,62,#N/A N/A,200,#N/A N/A,2761,#N/A N/A,721756,7,2,27,27888,#N/A N/A,1,5
04/01/2016,53,297,1120,13398,6,459,142,#N/A N/A,45,#N/A N/A,11766,5626,780,193,8203,#N/A N/A,164,#N/A N/A,1,10,300,1,100,20,50,562527,1056,1,120,1,1,500,#N/A N/A,450,71300,42,#N/A N/A,#N/A N/A,1000,20501,#N/A N/A,#N/A N/A,#N/A N/A,150,4,130,#N/A N/A,23,20,248,1713,1986,2000,743,175,50,96,#N/A N/A,#N/A N/A,25,#N/A N/A,#N/A N/A,844,1,2,27,5,2601,5,1645,#N/A N/A,4229,#N/A N/A,18,140,#N/A N/A,#N/A N/A,#N/A N/A,1,100,26,230,#N/A N/A,#N/A N/A,358,125,#N/A N/A,17901,101,34,1,#N/A N/A,81,26,59,300,2,2350,125,45,#N/A N/A,3720,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,225,20,1190,2000,1,120,4,3588,#N/A N/A,700,#N/A N/A,4245,#N/A N/A,#N/A N/A,#N/A N/A,1750,19,16150,660,#N/A N/A,50,9,393370,1,100,4472,3837,46,130,#N/A N/A,500,100,53,4990,2771,132000,4505,96,#N/A N/A,143,#N/A N/A,1008,160,#N/A N/A,#N/A N/A,40,10,#N/A N/A,6,80,1,38,#N/A N/A,150,2941,1306,88,36,5,#N/A N/A,200,#N/A N/A,31,35,1000,27541,#N/A N/A,14,1,1,20,11,23604,203,344,40,168,207,300,#N/A N/A,500,#N/A N/A,67200,528,#N/A N/A,311,#N/A N/A,2500,66,#N/A N/A,49,2000,#N/A N/A,950417,1341,#N/A N/A,#N/A N/A,950,370,75,19,#N/A N/A,288,220000,1,#N/A N/A,1,100,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,18,1,21,1300,#N/A N/A,200,4,#N/A N/A,200,#N/A N/A,351,#N/A N/A,1159166,7,2,27,94067,#N/A N/A,1,5
03/01/2016,53,297,1120,4900,6,76,142,#N/A N/A,45,#N/A N/A,16281,850,57,193,14780,#N/A N/A,490,#N/A N/A,1,25,300,2000,100,212,50,198440,700,1,120,1,1,500,#N/A N/A,450,37700,1,#N/A N/A,#N/A N/A,1000,1840,#N/A N/A,#N/A N/A,#N/A N/A,150,4,130,#N/A N/A,14,20,248,435,1986,2000,45,151,50,96,#N/A N/A,#N/A N/A,25,#N/A N/A,#N/A N/A,717,1,2,50,13,1875,5,610,#N/A N/A,7333,#N/A N/A,18,12,#N/A N/A,#N/A N/A,#N/A N/A,1,100,3,230,#N/A N/A,#N/A N/A,198,125,#N/A N/A,18601,1,34,310,#N/A N/A,81,26,59,300,2,361,125,45,#N/A N/A,3720,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,225,20,1036,2000,1,79,4,3588,#N/A N/A,700,#N/A N/A,392,#N/A N/A,#N/A N/A,#N/A N/A,1750,19,71980,25,#N/A N/A,50,9,66388,1,163,250,3837,46,130,#N/A N/A,1510,100,53,4990,2880,132000,3980,96,#N/A N/A,143,#N/A N/A,75,160,#N/A N/A,#N/A N/A,40,1,#N/A N/A,6,80,3,38,#N/A N/A,276,2941,1306,88,126,5,#N/A N/A,2,#N/A N/A,31,35,1000,1465,#N/A N/A,14,1,1,20,11,23604,203,344,40,168,1,300,#N/A N/A,500,#N/A N/A,561660,528,#N/A N/A,311,#N/A N/A,2500,66,#N/A N/A,49,320,#N/A N/A,247247,2751,#N/A N/A,#N/A N/A,645,200,75,2,#N/A N/A,1,220000,2,#N/A N/A,1,100,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,9,1,21,1300,#N/A N/A,150,22,#N/A N/A,200,#N/A N/A,414,#N/A N/A,1127820,7,2,27,32892,#N/A N/A,1,5
02/01/2016,53,297,1120,4900,6,76,142,#N/A N/A,45,#N/A N/A,16281,850,57,193,14780,#N/A N/A,490,#N/A N/A,1,25,300,2000,100,212,50,198440,700,1,120,1,1,500,#N/A N/A,450,37700,1,#N/A N/A,#N/A N/A,1000,1840,#N/A N/A,#N/A N/A,#N/A N/A,150,4,130,#N/A N/A,14,20,248,435,1986,2000,45,151,50,96,#N/A N/A,#N/A N/A,25,#N/A N/A,#N/A N/A,717,1,2,50,13,1875,5,610,#N/A N/A,7333,#N/A N/A,18,12,#N/A N/A,#N/A N/A,#N/A N/A,1,100,3,230,#N/A N/A,#N/A N/A,198,125,#N/A N/A,18601,1,34,310,#N/A N/A,81,26,59,300,2,361,125,45,#N/A N/A,3720,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,225,20,1036,2000,1,79,4,3588,#N/A N/A,700,#N/A N/A,392,#N/A N/A,#N/A N/A,#N/A N/A,1750,19,71980,25,#N/A N/A,50,9,66388,1,163,250,3837,46,130,#N/A N/A,1510,100,53,4990,2880,132000,3980,96,#N/A N/A,143,#N/A N/A,75,160,#N/A N/A,#N/A N/A,40,1,#N/A N/A,6,80,3,38,#N/A N/A,276,2941,1306,88,126,5,#N/A N/A,2,#N/A N/A,31,35,1000,1465,#N/A N/A,14,1,1,20,11,23604,203,344,40,168,1,300,#N/A N/A,500,#N/A N/A,561660,528,#N/A N/A,311,#N/A N/A,2500,66,#N/A N/A,49,320,#N/A N/A,247247,2751,#N/A N/A,#N/A N/A,645,200,75,2,#N/A N/A,1,220000,2,#N/A N/A,1,100,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,9,1,21,1300,#N/A N/A,150,22,#N/A N/A,200,#N/A N/A,414,#N/A N/A,1127820,7,2,27,32892,#N/A N/A,1,5
01/01/2016,53,297,1120,4900,6,76,142,#N/A N/A,45,#N/A N/A,16281,850,57,193,14780,#N/A N/A,490,#N/A N/A,1,25,300,2000,100,212,50,198440,700,1,120,1,1,500,#N/A N/A,450,37700,1,#N/A N/A,#N/A N/A,1000,1840,#N/A N/A,#N/A N/A,#N/A N/A,150,4,130,#N/A N/A,14,20,248,435,1986,2000,45,151,50,96,#N/A N/A,#N/A N/A,25,#N/A N/A,#N/A N/A,717,1,2,50,13,1875,5,610,#N/A N/A,7333,#N/A N/A,18,12,#N/A N/A,#N/A N/A,#N/A N/A,1,100,3,230,#N/A N/A,#N/A N/A,198,125,#N/A N/A,18601,1,34,310,#N/A N/A,81,26,59,300,2,361,125,45,#N/A N/A,3720,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,225,20,1036,2000,1,79,4,3588,#N/A N/A,700,#N/A N/A,392,#N/A N/A,#N/A N/A,#N/A N/A,1750,19,71980,25,#N/A N/A,50,9,66388,1,163,250,3837,46,130,#N/A N/A,1510,100,53,4990,2880,132000,3980,96,#N/A N/A,143,#N/A N/A,75,160,#N/A N/A,#N/A N/A,40,1,#N/A N/A,6,80,3,38,#N/A N/A,276,2941,1306,88,126,5,#N/A N/A,2,#N/A N/A,31,35,1000,1465,#N/A N/A,14,1,1,20,11,23604,203,344,40,168,1,300,#N/A N/A,500,#N/A N/A,561660,528,#N/A N/A,311,#N/A N/A,2500,66,#N/A N/A,49,320,#N/A N/A,247247,2751,#N/A N/A,#N/A N/A,645,200,75,2,#N/A N/A,1,220000,2,#N/A N/A,1,100,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,9,1,21,1300,#N/A N/A,150,22,#N/A N/A,200,#N/A N/A,414,#N/A N/A,1127820,7,2,27,32892,#N/A N/A,1,5
31/12/2015,53,297,1120,4900,6,76,142,#N/A N/A,45,#N/A N/A,16281,850,57,193,14780,#N/A N/A,490,#N/A N/A,1,25,300,2000,100,212,50,198440,700,1,120,1,1,500,#N/A N/A,450,37700,1,#N/A N/A,#N/A N/A,1000,1840,#N/A N/A,#N/A N/A,#N/A N/A,150,4,130,#N/A N/A,14,20,248,435,1986,2000,45,151,50,96,#N/A N/A,#N/A N/A,25,#N/A N/A,#N/A N/A,717,1,2,50,13,1875,5,610,#N/A N/A,7333,#N/A N/A,18,12,#N/A N/A,#N/A N/A,#N/A N/A,1,100,3,230,#N/A N/A,#N/A N/A,198,125,#N/A N/A,18601,1,34,310,#N/A N/A,81,26,59,300,2,361,125,45,#N/A N/A,3720,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,225,20,1036,2000,1,79,4,3588,#N/A N/A,700,#N/A N/A,392,#N/A N/A,#N/A N/A,#N/A N/A,1750,19,71980,25,#N/A N/A,50,9,66388,1,163,250,3837,46,130,#N/A N/A,1510,100,53,4990,2880,132000,3980,96,#N/A N/A,143,#N/A N/A,75,160,#N/A N/A,#N/A N/A,40,1,#N/A N/A,6,80,3,38,#N/A N/A,276,2941,1306,88,126,5,#N/A N/A,2,#N/A N/A,31,35,1000,1465,#N/A N/A,14,1,1,20,11,23604,203,344,40,168,1,300,#N/A N/A,500,#N/A N/A,561660,528,#N/A N/A,311,#N/A N/A,2500,66,#N/A N/A,49,320,#N/A N/A,247247,2751,#N/A N/A,#N/A N/A,645,200,75,2,#N/A N/A,1,220000,2,#N/A N/A,1,100,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,9,1,21,1300,#N/A N/A,150,22,#N/A N/A,200,#N/A N/A,414,#N/A N/A,1127820,7,2,27,32892,#N/A N/A,1,5
30/12/2015,53,297,1120,162412,6,74,142,#N/A N/A,45,#N/A N/A,64914,850,57,193,14780,#N/A N/A,490,#N/A N/A,1,25,300,1,100,212,50,198440,700,1,120,1,1,500,#N/A N/A,450,37700,1,#N/A N/A,#N/A N/A,1000,1840,#N/A N/A,#N/A N/A,#N/A N/A,150,4,130,#N/A N/A,14,20,248,435,1986,2000,45,151,50,96,#N/A N/A,#N/A N/A,25,#N/A N/A,#N/A N/A,717,64,2,50,13,1875,5,610,#N/A N/A,2491,#N/A N/A,18,12,#N/A N/A,#N/A N/A,#N/A N/A,1,100,3,#N/A N/A,#N/A N/A,#N/A N/A,283,125,#N/A N/A,12824,288,34,52,#N/A N/A,81,26,59,300,2,361,125,45,#N/A N/A,3720,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,4011,20,1036,2000,1,79,4,3588,#N/A N/A,700,#N/A N/A,392,#N/A N/A,#N/A N/A,#N/A N/A,1750,24,30460,25,#N/A N/A,50,9,66388,1,163,250,3837,46,130,#N/A N/A,550,100,53,4990,901,132000,3980,96,#N/A N/A,143,#N/A N/A,75,160,#N/A N/A,#N/A N/A,40,1,#N/A N/A,6,80,3,38,#N/A N/A,276,420,1306,44,140,26,#N/A N/A,2,#N/A N/A,31,35,1000,1465,#N/A N/A,14,1,1,750,11,23604,203,344,40,168,75,300,#N/A N/A,500,#N/A N/A,500,528,#N/A N/A,311,#N/A N/A,2500,66,#N/A N/A,49,320,#N/A N/A,275353,540,#N/A N/A,#N/A N/A,645,200,225,308,#N/A N/A,1,220000,201,#N/A N/A,1,100,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,9,18,21,1300,#N/A N/A,150,22,#N/A N/A,200,#N/A N/A,1001,#N/A N/A,284323,7,2,27,32892,#N/A N/A,1,5
29/12/2015,43,20,1120,125527,6,274,142,#N/A N/A,45,#N/A N/A,15220,2550,635,193,14780,#N/A N/A,105,#N/A N/A,1,25,300,1,100,2,50,579730,700,98,120,1,1,500,#N/A N/A,450,1000,1,#N/A N/A,#N/A N/A,1000,17892,#N/A N/A,#N/A N/A,#N/A N/A,150,4,130,#N/A N/A,100,20,248,770,1986,100,45,151,50,96,#N/A N/A,#N/A N/A,25,#N/A N/A,#N/A N/A,491,64,2,123,13,2595,5,1028,#N/A N/A,7816,#N/A N/A,18,12,#N/A N/A,#N/A N/A,#N/A N/A,34,100,7,#N/A N/A,#N/A N/A,#N/A N/A,249,125,#N/A N/A,4379,2501,34,822,#N/A N/A,81,26,20,300,2,361,125,45,#N/A N/A,3720,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,4011,20,3802,2000,2,79,4,3588,#N/A N/A,700,#N/A N/A,1719,#N/A N/A,#N/A N/A,#N/A N/A,1750,32,21940,25,#N/A N/A,50,9,99943,1,163,70,3837,46,130,#N/A N/A,798,100,53,4990,652,132000,14230,96,#N/A N/A,143,#N/A N/A,231,15,#N/A N/A,#N/A N/A,24,100,#N/A N/A,58,80,232,38,#N/A N/A,20,320,1306,44,76,3,#N/A N/A,2,#N/A N/A,31,35,1000,5436,#N/A N/A,14,1,21,750,11,23604,203,344,40,168,40,300,#N/A N/A,500,#N/A N/A,80994,528,#N/A N/A,311,#N/A N/A,2500,66,#N/A N/A,49,1400,#N/A N/A,174241,210,#N/A N/A,#N/A N/A,645,200,225,199,#N/A N/A,1,220000,1,#N/A N/A,1,100,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,36,18,21,1300,#N/A N/A,150,12,#N/A N/A,200,#N/A N/A,2861,#N/A N/A,293156,7,2,27,50709,#N/A N/A,1,5
28/12/2015,282,19,1120,580898,6,1522,35,#N/A N/A,45,#N/A N/A,10840,1359,661,33,14780,#N/A N/A,400,#N/A N/A,1,25,300,1,100,70,50,348789,145,98,32,1,1,500,#N/A N/A,450,1000,331,#N/A N/A,#N/A N/A,1000,8284,#N/A N/A,#N/A N/A,#N/A N/A,150,4,130,#N/A N/A,1000,20,248,93,1986,10,45,24,50,96,#N/A N/A,#N/A N/A,25,#N/A N/A,#N/A N/A,703,64,2,75,13,860,5,270,#N/A N/A,3357,#N/A N/A,18,12,#N/A N/A,#N/A N/A,#N/A N/A,34,100,64,#N/A N/A,#N/A N/A,#N/A N/A,934,125,#N/A N/A,1701,914,34,181,#N/A N/A,81,26,20,300,2,361,125,1,#N/A N/A,504,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,140,885,20,874,2000,2,260,4,3588,#N/A N/A,700,#N/A N/A,485,#N/A N/A,#N/A N/A,#N/A N/A,1750,35,20000,25,#N/A N/A,4,#N/A N/A,153678,1,163,905,3837,46,130,#N/A N/A,3464,100,52,4990,488,132000,2843,96,#N/A N/A,143,#N/A N/A,170,15,#N/A N/A,#N/A N/A,250,100,#N/A N/A,53,80,7300,38,#N/A N/A,20,990,1306,44,191,3,#N/A N/A,2,#N/A N/A,31,35,1000,5436,#N/A N/A,14,1,1,750,11,23604,203,344,40,168,1,300,#N/A N/A,500,#N/A N/A,31775,528,#N/A N/A,311,#N/A N/A,2500,66,#N/A N/A,49,3,#N/A N/A,139395,308,#N/A N/A,#N/A N/A,65,200,500,170,#N/A N/A,1,50,16,#N/A N/A,1,100,1,1132,#N/A N/A,#N/A N/A,#N/A N/A,36,18,300,1300,#N/A N/A,150,40,#N/A N/A,200,#N/A N/A,1832,#N/A N/A,83067,7,2,172,36541,#N/A N/A,1,5
