Date,FR0005854700 ISIN,FR0010929125 ISIN,FR0000079691 ISIN,FR0000062184 ISIN,FR0000066680 ISIN,FR0004035913 ISIN,FR0010086371 ISIN,FR0000120859 ISIN,FR0013060100 ISIN,FR0000065773 ISIN,FR0011158823 ISIN,FR0010688465 ISIN,FR0000125346 ISIN,FR0000064297 ISIN,FR0000060451 ISIN,FR0000124232 ISIN,FR0012880482 ISIN,FR0000064958 ISIN,FR0010082305 ISIN,FR0000073298 ISIN,FR0004060671 ISIN,FR0000072597 ISIN,FR0011442235 ISIN,FR0000077919 ISIN,FR0004007813 ISIN,FR0000121485 ISIN,FR0004029411 ISIN,FR0000185621 ISIN,FR0000074692 ISIN,FR0010386334 ISIN,FR0004152700 ISIN,FR0000120321 ISIN,FR0000035263 ISIN,FR0000130213 ISIN,FR0000053829 ISIN,FR0000072399 ISIN,FR0010921163 ISIN,FR0000034779 ISIN,FR0010307819 ISIN,FR0004165801 ISIN,FR0010515742 ISIN,FR0000076481 ISIN,BE6201089735 ISIN,FR0000033599 ISIN,FR0000050353 ISIN,FR0004155208 ISIN,FR0000121352 ISIN,FR0000044943 ISIN,FR0006205019 ISIN,FR0011884378 ISIN,IT0005072035 ISIN,FR0000121014 ISIN,FR0010778050 ISIN,FR0000053225 ISIN,FR0010827741 ISIN,IE00BJYS1G50 ISIN,FR0013153541 ISIN,FR0000030074 ISIN,FR0000064404 ISIN,FR0000039620 ISIN,FR0010492181 ISIN,FR0011217710 ISIN,FR0004078186 ISIN,BE6252013725 ISIN,FR0010204453 ISIN,FR0000053027 ISIN,FR0000121261 ISIN,FR0010304402 ISIN,FR0010976746 ISIN,FR0010554113 ISIN,FR0000076986 ISIN,FR0010882886 ISIN,FR0005057635 ISIN,FR0010981548 ISIN,FR0010518936 ISIN,FR0000037970 ISIN,FR0011341205 ISIN,FR0000061376 ISIN,FR0000120685 ISIN,FR0004157543 ISIN,FR0011636083 ISIN,FR0000120560 ISIN,FR0004154060 ISIN,FR0010358507 ISIN,FR0000044448 ISIN,FR0010112524 ISIN,FR0010500363 ISIN,FI0009000681 ISIN,FR0011421817 ISIN,FR0010978924 ISIN,FR0004155174 ISIN,FR0000185464 ISIN,FR0000064529 ISIN,FR0004065639 ISIN,FR0011594233 ISIN,FR0010231860 ISIN,FR0000062234 ISIN,FR0000052680 ISIN,FR0010176115 ISIN,FR0010428771 ISIN,FR0004174712 ISIN,FR0010312181 ISIN,FR0000133308 ISIN,FR0010160564 ISIN,FR0010609206 ISIN,FR0000184798 ISIN,FR0000077992 ISIN,FR0000052896 ISIN,FR0006823092 ISIN,FR0012146629 ISIN,FR0000038465 ISIN,FR0000120693 ISIN,FR0000121501 ISIN,FR0000057895 ISIN,FR0011065242 ISIN,FR0000185480 ISIN,FR0000073041 ISIN,FR0000061608 ISIN,FR0010357145 ISIN,FR0000030769 ISIN,FR0000124570 ISIN,FR0012735355 ISIN,FR0000064644 ISIN,GB00B2R1Q018 ISIN,FR0000130577 ISIN,FR0010211615 ISIN,FR0000050320 ISIN,FR0000060618 ISIN,FR0010038570 ISIN,FR0012395457 ISIN,FR0000120388 ISIN,FR0000130395 ISIN,FR0000131906 ISIN,FR0010451203 ISIN,FR0000045601 ISIN,FR0000031684 ISIN,FR0000035750 ISIN,FR0000121253 ISIN,FR0000073272 ISIN,FR0011233261 ISIN,FR0000125007 ISIN,FR0000124356 ISIN,FR0000060071 ISIN,FR0000120578 ISIN,FR0010776617 ISIN,FR0013154002 ISIN,FR0010972091 ISIN,FR0000121972 ISIN,FR0010411983 ISIN,FR0000052839 ISIN,FR0000071755 ISIN,FR0011352590 ISIN,FR0000073728 ISIN,FR0000060790 ISIN,FR0010679365 ISIN,FR0010518605 ISIN,FR0004038818 ISIN,FR0000061582 ISIN,FR0000036857 ISIN,FR0011131788 ISIN,FR0004016699 ISIN,FR0010209809 ISIN,FR0000130809 ISIN,FR0006563904 ISIN,FR0000121220 ISIN,FR0000072563 ISIN,FR0000078321 ISIN,FR0000038804 ISIN,FR0000030140 ISIN,FR0010480533 ISIN,BE0003470755 ISIN,FR0000120495 ISIN,FR0000050809 ISIN,FR0000054371 ISIN,FR0012757854 ISIN,FR0000131732 ISIN,FR0010213215 ISIN,FR0000054199 ISIN,GB00BZ21RF93 ISIN,FR0000064271 ISIN,NL0000226223 ISIN,FR0000063976 ISIN,FR0010613471 ISIN,FR0004180578 ISIN,FR0000032658 ISIN,FR0000063307 ISIN,FR0000033466 ISIN,FR0010918292 ISIN,FR0000131708 ISIN,FR0000065450 ISIN,FR0000185795 ISIN,FR0000184806 ISIN,FR0000051807 ISIN,FR0011076595 ISIN,FR0000054900 ISIN,FR0000121329 ISIN,FR0007261425 ISIN,FR0004037182 ISIN,FR0000064388 ISIN,FR0000120271 ISIN,FR0011040690 ISIN,FR0000031866 ISIN,FR0000051567 ISIN,FR0005175080 ISIN,FR0010397901 ISIN,FR0000031106 ISIN,FR0010500793 ISIN,FR0010383877 ISIN,FR0011068766 ISIN,FR0010654087 ISIN,FR0000054470 ISIN,FR0000079980 ISIN,FR0011776889 ISIN,FR0010949388 ISIN,FR0000054215 ISIN,FR0000034548 ISIN,FR0005783503 ISIN,FR0000074197 ISIN,FR0012709160 ISIN,FR0012060036 ISIN,FR0013176526 ISIN,FR0000120354 ISIN,FR0000124141 ISIN,FR0004155240 ISIN,FR0000062465 ISIN,FR0006174496 ISIN,FR0000077158 ISIN,FR0010326090 ISIN,FR0000031775 ISIN,FR0000050049 ISIN,FR0000052516 ISIN,FR0000125486 ISIN,FR0010033480 ISIN,FR0000065765 ISIN,FR0000127771 ISIN,FR0010302224 ISIN,DK0060129575 ISIN,FR0000062796 ISIN,FR0013079092 ISIN,FR0010688440 ISIN,FR0000121204 ISIN,FR0010768770 ISIN,FR0011981968 ISIN,FR0000184822 ISIN,FR0000052870 ISIN,FR0000125684 ISIN
11/02/2016,2.46,99.89,0.5,25.81,1.387,206.06,0.68,51.93,12,5.81,14.32,1.31,93.778,4.72,249,12.97,7.7,4.3,39.505,17.185,0.14,6.577,0.28,32.546,29.199,145.2,1.98,8.6,5.11,28.682,3.64,149.393,#N/A N/A,24.27,#N/A N/A,27.5,2.05,#N/A N/A,43.11,#N/A N/A,2.79,5.6,4.26,4.144,19.918,5.5,36.64,0.54,10.51,2.04,1.4,143.054,30,14.195,16,16.381,#N/A N/A,251,6.62,11.65,5.07,5.5167,1.25,11,0.85,#N/A N/A,79.265,20.35,4.9,0.35,5120,0.22,60,5.59,5.88,92,14.011,11,4.388,2.25,1.75,17.143,2.001,0.8,29.375,37.78,0.3,5.17,0.3,2.18,12,1.9,#N/A N/A,7.88,30.092,1.4612,747.04,1,8.5,1.872,7,2.11,14.77,#N/A N/A,2.85,68.343,1.55,86.1,8.75,0.5,4.5,93.305,12.153,0.42,57.99,0.47,26.695,7.322,0.3,401.01,26.075,7.13,1295,1.5,53.779,19,#N/A N/A,12.71,145,4.89,2.165,58.582,69.524,8.808,170,19.591,2.7,59.51,49.894,9.21,32.473,41.8,112.02,67.61,8.81,55.075,4.99,46.96,29.426,39.65,10.4,2.73,161.8,12.95,0.81,0.6,1.46,29.7,44.25,0.08,33.5,1.66,27.705,171.1,81.326,#N/A N/A,1.129,90,1430,20,72.145,180.796,90.433,2.6,14.952,8.218,1.21,0.64,27,#N/A N/A,4.721,12.84,15.7,22.06,#N/A N/A,1.68,175,5.218,38.13,195,12,2.11,70.534,0.99,9.129,61.09,275,36.38,0.97,35.713,2.8,4200,4079,2.684,11.88,2.89,5,0.27,1.02,7.43,19.987,3.998,7.68,13.755,940,#N/A N/A,47.5,0.46,5.28,9,35.637,2.066,19.9,1.36,1,7.89,1.97,28.99,48.454,4.1586,62.92,58.5,0.92,2.084,16.85,#N/A N/A,0.38,23.05,9.02,12.54,80.378,6.15,18.836,2.65,204.05,17.339
10/02/2016,2.46,102.91,0.5,26.25,1.347,209.21,0.68,52.551,12.5,5.81,14.32,1.31,98.225,4.84,249,13,7.7,4.3,39.505,17.32,0.14,6.576,0.28,33.299,29.423,150.95,2.06,8.62,5.11,28.955,3.64,152.33,#N/A N/A,24.611,#N/A N/A,28.7,2.05,#N/A N/A,46.115,#N/A N/A,2.54,5.6,4.26,4.144,20.697,5.5,36.64,0.56,10.51,2.09,1.4,149.008,30,14.125,16,16.283,#N/A N/A,251,6.62,11.85,5.07,5.6839,1.14,11,0.85,#N/A N/A,81.414,20.37,4.9,0.3,5120,0.22,60,5.59,5.88,92,14.301,11,4.218,2.25,1.75,17.335,1.998,0.8,30.855,38.655,0.31,5.249,0.3,2.18,12,1.9,#N/A N/A,8.75,30.713,1.4215,790,1,8.5,1.906,7,3.93,14.583,#N/A N/A,2.87,68.946,1.55,86.1,8.75,0.5,4.5,99.345,12.315,0.42,57.99,0.47,27.49,7.144,0.3,401.01,26.91,7.13,1295,1.5,53.04,19,#N/A N/A,13.29,145,4.89,2.229,60.587,71.85,9.874,170,20.214,2.7,61.13,51.265,9.35,33.34,42.2,112.01,69.18,8.81,56.551,4.99,48.475,30.511,39.65,10.4,2.798,161.8,11.9,0.81,0.6,1.46,29.9,44.25,0.08,33.4,1.66,31.536,171.1,85.004,#N/A N/A,1.129,90,1435.01,20,74.265,180.796,91.651,2.6,15.433,8.415,1.21,0.64,28,#N/A N/A,4.782,12.84,16.07,22.555,#N/A N/A,1.68,175,5.365,39.495,195,12,2.11,71.09,0.99,9.282,62.18,275,36.38,0.97,36.721,2.8,4200,4079,2.827,12.6,2.89,5,0.4,1.02,7.43,22.085,3.998,7.66,13.937,940,#N/A N/A,47.5,0.47,5.28,9,36.76,2.09,20.76,1.486,1,7.89,2.2,28.99,48.763,4.1586,63.829,59.838,0.92,2.084,17.21,#N/A N/A,0.38,23.05,9.02,12.54,82.358,6.15,19.179,2.65,206.26,17.623
09/02/2016,2.5,100.395,0.5,26.25,1.436,208.56,0.75,51.61,13,5.81,14.32,1.31,97.182,4.91,249,13,7.7,4.3,39.505,17.365,0.14,6.763,0.28,32.482,28.761,150.42,1.99,8.74,5.11,27.726,3.64,148.55,#N/A N/A,24.318,#N/A N/A,28.56,2.05,#N/A N/A,46.04,#N/A N/A,2.31,5.6,4.26,4.144,20.218,5.5,36.64,0.58,12.88,2.04,1.4,146.929,30,13.92,16,16.283,#N/A N/A,251,6.62,11.988,5.07,5.6839,1.14,11,0.85,#N/A N/A,80.51,20.37,4.9,0.3,5120,0.22,60,5.59,5.88,92,14.258,11,3.896,2.25,1.75,18.21,1.993,0.8,30.33,37.795,0.32,5.22,0.3,2.18,12,1.9,#N/A N/A,8.75,29.864,1.4612,780.03,1,8.5,1.894,7,3.93,14.635,#N/A N/A,2.96,65.776,1.55,86.1,8.75,0.5,4.54,98.785,12.151,0.39,57.99,0.47,27.77,6.962,0.3,401.01,25.78,7.13,1295,1.5,51.94,19,#N/A N/A,12.97,145,4.89,2.165,60.038,69.63,10.032,170,19.524,2.7,60.53,50.851,9.35,32.477,42.6,112.01,68.7,8.81,54.055,4.99,48.842,29.408,39.65,10.4,2.774,161.8,11.77,0.81,0.6,1.46,30.25,44.25,0.08,32.61,1.66,28.678,171.1,84.338,#N/A N/A,1.129,90.01,1430,20,71.545,180.796,91.055,2.6,15.477,8.415,1.24,0.64,27.66,#N/A N/A,4.768,12.84,16.065,22.493,#N/A N/A,1.68,175,5.038,40.52,186,12,2.11,70.71,0.99,9.174,61.08,275,36.38,0.97,36.6,2.8,4200,4079,2.783,12.6,2.89,5,0.4,1.02,7.43,21.595,3.998,7.66,13.915,968.89,#N/A N/A,47.5,0.463,5.28,9,35.528,2.134,20.42,1.405,1,7.89,2.07,28.99,46.234,4.1586,62.332,58.855,0.92,2.084,17,#N/A N/A,0.38,23.1,7.52,12.54,80.262,6.15,18.985,2.65,206.26,17.678
08/02/2016,2.49,100.992,0.5,26.77,1.457,210.5,0.75,52.495,13,5.81,14.32,1.31,95.05,5.17,249,13,7.7,4.3,39.505,17.06,0.14,6.823,0.28,32.75,29.497,152.05,2.08,8.75,5.11,28.16,3.64,149.4,#N/A N/A,24.634,#N/A N/A,29.59,2.05,#N/A N/A,46.845,#N/A N/A,2.1,5.6,4.26,4.144,21.104,5.5,36.64,0.6,12.88,2.2,1.4,152.005,30,13.925,16,15.766,#N/A N/A,251,6.62,12.11,5.07,5.9002,1.14,11,0.89,#N/A N/A,80.81,20.6,4.9,0.3,5120,0.22,60,5.59,5.88,92,15.347,11,4.088,2.25,1.75,19.6,2.073,0.8,32.015,38.499,0.32,5.225,0.33,2.18,12,1.9,#N/A N/A,9.21,30.529,1.4612,800,1,8.88,1.941,7,3.93,14.81,#N/A N/A,2.95,66.331,1.55,86.1,8.75,0.5,4.54,99.925,12.16,0.39,57.99,0.47,27.645,7.45,0.3,401.01,26.29,7.13,1295,1.5,51.57,19,#N/A N/A,13.365,145,4.89,2.375,61.551,69.04,10.27,170,20.068,2.7,61.26,51.394,9.35,33,42.82,112.01,70.175,8.81,55.132,4.99,49.145,29.337,39.65,10.4,2.804,161.8,11.79,0.81,0.6,1.46,30.25,44.25,0.11,33.72,1.66,30.292,171.1,83.585,#N/A N/A,1.129,90,1450,20,71.45,180.796,90.76,2.6,15.731,8.514,1.28,0.64,29,#N/A N/A,4.842,12.84,16.26,23.009,#N/A N/A,1.53,175,5.172,42.67,186.01,12,2.11,70.55,0.99,9.271,61.92,275,36.38,0.97,38.37,2.8,4200,4079,3.139,13.2,2.89,5,0.4,1.02,7.43,21.395,3.998,7.65,14.096,968.89,#N/A N/A,47.5,0.48,5.28,9,36.164,2.361,20.5,1.552,1,7.89,2.26,29,47.061,4.1586,62.94,59.39,0.92,2.084,16.8,#N/A N/A,0.38,23.2,6.27,12.54,82.074,6.15,18.984,2.65,206,18.26
07/02/2016,2.49,105,0.5,26.8,1.457,215.948,0.75,53.913,13.1,5.81,14.32,1.31,101.997,5.14,246.01,13.01,7.7,4.3,39.505,17.432,0.14,6.857,0.28,33.84,29.609,152.669,2.1,8.71,5.11,29.24,3.64,151.486,#N/A N/A,25.563,#N/A N/A,31.2,2.04,#N/A N/A,48.511,#N/A N/A,1.66,5.6,4.26,4.144,22.01,5.5,36.64,0.63,12.88,2.2,1.4,150.964,30,14.263,16,16.84,#N/A N/A,252,6.71,12.51,5.07,5.7822,1.14,11,0.89,#N/A N/A,81.59,21,4.9,0.3,5120,0.22,60,5.59,5.88,91.5,15.565,11,4.212,2.25,1.75,20.18,1.975,0.8,34.583,39.609,0.32,5.45,0.33,2.18,12,1.9,#N/A N/A,9.6,32.842,1.4413,805.885,1,8.26,1.824,7,3.93,15.117,#N/A N/A,2.95,68.723,1.55,86.1,8.75,0.5,4.63,99.632,12.739,0.39,57.99,0.47,27.583,7.378,0.3,401.01,27.513,7.13,1295,1.5,52.771,19,#N/A N/A,13.547,145,4.89,2.375,63.29,72.503,10.751,170,20.651,2.7,64.76,54.012,9.21,35.33,42.99,112.01,71.397,8.81,57.582,4.99,50.638,29.91,39.65,10.4,2.816,161.8,11.8,0.81,0.6,1.46,30.1,44.25,0.11,34.74,1.66,31.766,171.1,88.393,#N/A N/A,1.129,90,1450,20,74.968,180.796,95.3,2.6,15.798,8.477,1.29,0.64,29.5,#N/A N/A,5.093,12.84,16.539,23.73,#N/A N/A,1.53,175,5.406,44.042,186.01,12,2.11,73.379,0.99,9.668,62.56,275,36.38,0.97,38.645,2.8,4200,4079,3.139,13.83,2.89,5,0.4,1.02,7.43,22.912,3.998,7.65,14.595,968.89,#N/A N/A,47.5,0.479,5.28,9,36.869,2.407,21.097,1.64,1,7.89,2.49,28.7,49.044,4.1586,63.419,60.011,0.92,2.09,17.532,#N/A N/A,0.38,23.168,5.23,12.54,84.724,6.15,19.43,2.65,206,18.918
06/02/2016,2.49,105,0.5,26.8,1.457,215.948,0.75,53.913,13.1,5.81,14.32,1.31,101.997,5.14,246.01,13.01,7.7,4.3,39.505,17.432,0.14,6.857,0.28,33.84,29.609,152.669,2.1,8.71,5.11,29.24,3.64,151.486,#N/A N/A,25.563,#N/A N/A,31.2,2.04,#N/A N/A,48.511,#N/A N/A,1.66,5.6,4.26,4.144,22.01,5.5,36.64,0.63,12.88,2.2,1.4,150.964,30,14.263,16,16.84,#N/A N/A,252,6.71,12.51,5.07,5.7822,1.14,11,0.89,#N/A N/A,81.59,21,4.9,0.3,5120,0.22,60,5.59,5.88,91.5,15.565,11,4.212,2.25,1.75,20.18,1.975,0.8,34.583,39.609,0.32,5.45,0.33,2.18,12,1.9,#N/A N/A,9.6,32.842,1.4413,805.885,1,8.26,1.824,7,3.93,15.117,#N/A N/A,2.95,68.723,1.55,86.1,8.75,0.5,4.63,99.632,12.739,0.39,57.99,0.47,27.583,7.378,0.3,401.01,27.513,7.13,1295,1.5,52.771,19,#N/A N/A,13.547,145,4.89,2.375,63.29,72.503,10.751,170,20.651,2.7,64.76,54.012,9.21,35.33,42.99,112.01,71.397,8.81,57.582,4.99,50.638,29.91,39.65,10.4,2.816,161.8,11.8,0.81,0.6,1.46,30.1,44.25,0.11,34.74,1.66,31.766,171.1,88.393,#N/A N/A,1.129,90,1450,20,74.968,180.796,95.3,2.6,15.798,8.477,1.29,0.64,29.5,#N/A N/A,5.093,12.84,16.539,23.73,#N/A N/A,1.53,175,5.406,44.042,186.01,12,2.11,73.379,0.99,9.668,62.56,275,36.38,0.97,38.645,2.8,4200,4079,3.139,13.83,2.89,5,0.4,1.02,7.43,22.912,3.998,7.65,14.595,968.89,#N/A N/A,47.5,0.479,5.28,9,36.869,2.407,21.097,1.64,1,7.89,2.49,28.7,49.044,4.1586,63.419,60.011,0.92,2.09,17.532,#N/A N/A,0.38,23.168,5.23,12.54,84.724,6.15,19.43,2.65,206,18.918
05/02/2016,2.49,105,0.5,26.8,1.457,215.948,0.75,53.913,13.1,5.81,14.32,1.31,101.997,5.14,246.01,13.01,7.7,4.3,39.505,17.432,0.14,6.857,0.28,33.84,29.609,152.669,2.1,8.71,5.11,29.24,3.64,151.486,#N/A N/A,25.563,#N/A N/A,31.2,2.04,#N/A N/A,48.511,#N/A N/A,1.66,5.6,4.26,4.144,22.01,5.5,36.64,0.63,12.88,2.2,1.4,150.964,30,14.263,16,16.84,#N/A N/A,252,6.71,12.51,5.07,5.7822,1.14,11,0.89,#N/A N/A,81.59,21,4.9,0.3,5120,0.22,60,5.59,5.88,91.5,15.565,11,4.212,2.25,1.75,20.18,1.975,0.8,34.583,39.609,0.32,5.45,0.33,2.18,12,1.9,#N/A N/A,9.6,32.842,1.4413,805.885,1,8.26,1.824,7,3.93,15.117,#N/A N/A,2.95,68.723,1.55,86.1,8.75,0.5,4.63,99.632,12.739,0.39,57.99,0.47,27.583,7.378,0.3,401.01,27.513,7.13,1295,1.5,52.771,19,#N/A N/A,13.547,145,4.89,2.375,63.29,72.503,10.751,170,20.651,2.7,64.76,54.012,9.21,35.33,42.99,112.01,71.397,8.81,57.582,4.99,50.638,29.91,39.65,10.4,2.816,161.8,11.8,0.81,0.6,1.46,30.1,44.25,0.11,34.74,1.66,31.766,171.1,88.393,#N/A N/A,1.129,90,1450,20,74.968,180.796,95.3,2.6,15.798,8.477,1.29,0.64,29.5,#N/A N/A,5.093,12.84,16.539,23.73,#N/A N/A,1.53,175,5.406,44.042,186.01,12,2.11,73.379,0.99,9.668,62.56,275,36.38,0.97,38.645,2.8,4200,4079,3.139,13.83,2.89,5,0.4,1.02,7.43,22.912,3.998,7.65,14.595,968.89,#N/A N/A,47.5,0.479,5.28,9,36.869,2.407,21.097,1.64,1,7.89,2.49,28.7,49.044,4.1586,63.419,60.011,0.92,2.09,17.532,#N/A N/A,0.38,23.168,5.23,12.54,84.724,6.15,19.43,2.65,206,18.918
04/02/2016,2.45,105,0.5,26.8,1.456,220.9,0.75,54.202,13,5.81,14.32,1.31,103.952,5.14,251,13.01,7.7,4.3,39.505,18,0.14,6.836,0.28,34.18,29.9,151.446,2.08,8.68,5.11,30.46,3.64,154.5,#N/A N/A,25.946,#N/A N/A,31.29,2.05,#N/A N/A,49.64,#N/A N/A,1.66,5.6,4.26,4.144,22.154,5.5,36.64,0.62,12.88,2.27,1.4,153.403,30,14.22,16,16.84,#N/A N/A,252,6.71,12.89,5.07,5.7822,1.14,11,0.85,#N/A N/A,81.672,21,4.9,0.3,5120,0.22,60,5.59,5.88,100,15.336,11,4.093,2.25,1.75,19.835,2.07,0.8,34.155,41.815,0.26,5.597,0.33,2.18,12,1.9,#N/A N/A,9.6,33.278,1.4612,802,1,8.16,1.906,7,3.93,15.64,#N/A N/A,2.95,70.018,1.55,86.1,8.75,0.5,4.65,103.875,12.637,0.39,53.25,0.47,27.695,7.345,0.3,401.01,27.815,7.13,1295,1.5,54.02,19,#N/A N/A,13.205,145,4.89,2.395,64.859,73.79,10.14,170,20.562,2.7,66.03,54.285,9.21,35.118,43,112.01,72.54,8.81,61.088,4.99,49.445,30.509,39.65,10.4,2.958,161.8,11.8,0.81,0.6,1.46,30.25,44.25,0.11,34.2,1.66,31.4,171.1,88.678,#N/A N/A,1.129,90,1469.99,20,74.25,180.796,98.4,2.6,16.165,8.573,1.3,0.64,29.51,#N/A N/A,5.331,12.84,16.75,24.061,#N/A N/A,1.53,175,5.685,43.81,186.01,12,2.11,75.88,0.99,9.761,66.18,275,36.38,0.97,39.332,2.8,4200,4079,3.2,13.83,2.89,5,0.4,1.02,7.43,23.995,3.998,7.65,14.638,968.89,#N/A N/A,47.5,0.48,5.29,9,36.593,2.428,21.893,1.689,1.11,7.89,2.5,28.7,47.612,4.1586,65.115,59.947,0.92,2.109,18.16,#N/A N/A,0.38,23.201,5.23,12.54,86.193,6.15,20.194,2.65,204,17.881
03/02/2016,2.49,105,0.5,26.8,1.457,223.56,0.75,55.017,13,5.81,14.32,1.32,106.218,5.14,250.99,13.01,7.7,4.3,39.505,18.055,0.14,6.804,0.28,34.902,29.81,155.7,2.05,8.7,5.11,31.055,3.64,156.4,#N/A N/A,26.005,#N/A N/A,31.5,2.05,#N/A N/A,49.76,#N/A N/A,1.66,5.6,4.26,4.144,22.358,5.5,36.64,0.63,12.88,2.4,1.4,151.5,30,14.281,16,16.84,#N/A N/A,252,6.72,12.808,5.07,5.7822,1.14,11,0.8,#N/A N/A,82.553,21,4.9,0.3,5120,0.22,60,5.59,5.88,100,15.991,11,3.99,2.25,1.7,19.555,2.07,0.8,33.105,43.511,0.26,5.694,0.33,2.18,12,1.9,#N/A N/A,9.5,34.385,1.4413,797,1,8.16,1.897,7,3.93,15.97,#N/A N/A,2.95,72.804,1.55,86.1,8.75,0.5,4.64,107.325,12.945,0.39,53.25,0.47,27.905,7.223,0.7,401.01,28.79,7.13,1295,1.5,53.48,18.9,#N/A N/A,12.605,145,4.89,2.395,66.45,74.24,10.105,170,20.641,2.7,66.98,55.8,9.21,35.11,43,112,73.84,6.64,62.063,4.99,47.525,31.138,39.65,10.4,2.975,161.8,11.86,0.81,0.6,1.46,30.39,44.25,0.11,34.5,1.66,31.4,171.1,89.202,#N/A N/A,1.129,90,1470,20,71.37,180.796,98.89,2.6,16.136,8.623,1.3,0.64,29.05,#N/A N/A,5.34,12.84,17.06,23.977,#N/A N/A,1.53,175,6.386,41.715,186.01,12,2.11,76.952,0.99,9.827,68.25,275,36.38,0.97,38.521,2.8,4200,4079,3.213,11.84,2.89,5,0.4,1.02,7.43,24.54,3.998,7.88,14.646,968.89,#N/A N/A,47.51,0.49,5.29,9,37.995,2.42,22.2,1.723,1.11,7.89,2.64,28.99,48.39,4.1586,65.443,60.707,0.92,2.067,18.38,#N/A N/A,0.38,23.182,5.23,12.54,87.13,6.15,20.669,2.65,204,17.942
02/02/2016,2.44,105,0.5,26.9,1.457,228.81,0.72,55.176,13,5.81,14.32,1.32,105.809,5.14,251,13.01,7.7,4.3,39.505,18.155,0.14,6.876,0.28,35.279,29.7,154.577,2.01,8.75,5.11,31.29,3.64,155.501,#N/A N/A,26.355,#N/A N/A,31.5,2.05,#N/A N/A,49.585,#N/A N/A,1.66,5.6,4.26,4.144,22.274,5.5,36.64,0.64,12.88,2.4,1.4,148.515,30,14.315,16,16.84,#N/A N/A,252,6.71,12.907,5.07,5.7822,1.14,11,0.76,#N/A N/A,82.94,21,4.9,0.3,5120,0.22,60,5.59,5.88,100,16.09,11,4.117,2.25,1.7,20.115,2.089,0.87,33.765,42.025,0.26,5.746,0.33,2.18,12,1.9,#N/A N/A,9.5,35.183,1.4612,816.65,1,8.01,1.911,7,3.93,16.25,#N/A N/A,2.95,73.377,1.55,86.1,8.75,0.5,4.64,106.825,12.9,0.4,53.25,0.47,28.4,7.314,0.7,401.01,29.41,7.13,1295,1.5,54.36,18.9,#N/A N/A,13.02,145,4.89,2.425,66.545,77.21,10.255,170,20.542,2.7,68.63,55.497,9.21,36.329,42.66,112,74.8,6.64,63.849,4.99,48,31.355,39.65,10.4,2.985,161.8,12.16,0.81,0.6,1.46,30.35,44.25,0.11,34.79,1.66,32.41,171.1,89.438,#N/A N/A,1.129,90.05,1468.99,20,71.36,180.796,100.95,2.68,16.098,8.663,1.27,0.64,29,#N/A N/A,5.473,12.84,17.12,24.26,#N/A N/A,1.53,175,6.533,41.07,195,12,2.11,77.92,0.99,10.05,69,275,36.38,0.97,38.06,5.32,4200,4079,3.24,14.2,2.89,5,0.4,1.02,7.43,25.135,3.998,7.88,14.722,968.89,#N/A N/A,52,0.49,5.29,9,38.583,2.496,22.183,1.77,1.11,7.89,2.68,29.99,49.05,4.1586,65.955,62.708,0.92,2.069,18.69,#N/A N/A,0.38,23.109,5.23,12.54,88.939,6.15,20.95,2.65,204,18.116
01/02/2016,2.44,104.56,0.5,26.88,1.457,230.16,0.6,56.834,13,5.81,14.32,1.32,108.565,5.14,251,13,7.7,4.3,39.505,18.97,0.14,6.858,0.28,35.967,28.471,156.5,2.1,8.85,5.11,31.571,3.64,157.406,#N/A N/A,26.288,#N/A N/A,31.52,2,#N/A N/A,50.56,#N/A N/A,1.38,5.6,4.26,4.144,22.589,5.5,36.64,0.65,12.88,2.48,1.4,149.95,30,14.49,16,16.84,#N/A N/A,252,6.71,13.18,5.07,5.7822,1.14,11,0.76,#N/A N/A,83.98,21,4.9,0.3,5120,0.22,60,5.59,5.88,100,14.852,11,4.441,2.5,1.7,21.28,2.137,0.87,35.085,42.015,0.26,5.875,0.33,2.18,12,1.9,#N/A N/A,9.5,36.156,1.4712,821.5,1,8.01,1.916,7,3.93,16.275,#N/A N/A,2.96,73.194,1.55,86.1,8.75,0.5,4.7,108.275,13.548,0.4,53.25,0.47,28.95,7.423,0.7,401.01,30.04,7.13,1295,1.5,54.98,18.9,#N/A N/A,13.945,145,4.89,2.475,66.56,78.434,10.74,170,20.986,2.7,70.23,58.23,9.21,37.405,43.5,112,77.097,6.64,62.021,4.99,49.118,31.911,39.65,10.4,3.11,161.8,12.47,0.81,0.6,1.46,30.2,44.25,0.11,34.27,1.66,34.663,171.1,91.336,#N/A N/A,1.129,90.05,1470,20,74.481,180.796,102.277,2.68,16.395,8.614,1.27,0.64,27.51,#N/A N/A,5.811,12.84,17.38,24.336,#N/A N/A,1.53,175,6.534,43.195,196.99,12,2.11,77.28,0.99,10.23,70.08,275,36.38,0.97,40.1,5.32,4200,4079,3.36,14.2,2.89,5,0.4,1.02,7.43,25.335,3.998,7.85,14.702,968.89,#N/A N/A,52,0.5,5.29,9,40.26,2.607,22.57,1.822,1.11,7.89,2.67,29.99,50.055,4.1586,66.561,63.684,0.92,2.067,18.905,#N/A N/A,0.38,23.135,10.46,12.54,91.184,6.15,21.575,2.65,203.51,18.854
